Scenario,Scenario_Display,Algorithm,Run,Local_Parameter_Index,Global_Parameter_Index,Parameter_Type,cNDI,Within_Niche_Variance,Num_Pareto,K_eff
Aircraft,Human-powered aircraft,MOBO-Full,4,38,38,Redundant,0.8292293180811279,0.05730177183044102,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,39,39,Redundant,1.003478037307041,0.08391401427979928,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,40,40,Redundant,0.9252328194932593,0.07133798085562051,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,41,41,Redundant,0.8549969166798671,0.060918310627673306,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,42,42,Redundant,0.9159740138930175,0.06991736617727382,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,43,43,Redundant,0.976153395299267,0.07940628759619059,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,44,44,Representative,0.4036386215934313,0.013577011403487101,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,45,45,Redundant,0.8181176299384214,0.05577637136800499,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,46,46,Representative,0.3084537173910061,0.007928641314360886,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,47,47,Redundant,0.9737537568354973,0.07901636491260372,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,48,48,Redundant,0.9041978751589171,0.06813114978682505,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,49,49,Redundant,0.8629685783846706,0.06205956393993827,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,50,50,Redundant,0.9705656514131282,0.07849980697524916,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,51,51,Redundant,0.9565598036019487,0.07625055482224989,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,52,52,Redundant,0.7933287415323146,0.0524475410117705,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,53,53,Redundant,0.9639345061936155,0.07743081101922746,49,5
Aircraft,Human-powered aircraft,MOBO-Full,4,54,54,Redundant,0.9116233141746564,0.06925475557889868,49,5
Aircraft,Human-powered aircraft,NSGA-Reduced,0,0,7,Representative,0.25753016717038735,0.005526815583567305,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,0,1,8,Representative,0.11563531757657917,0.0011142938892530268,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,0,2,9,Representative,0.21679763540283944,0.003916767893021876,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,0,3,44,Representative,0.23069902560826025,0.0044351700347167265,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,0,4,46,Representative,1.111016580016409,0.10286315342261314,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,1,0,7,Representative,0.09577132430437023,0.0007643455465844047,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,1,1,8,Representative,0.21241248117622502,0.003759921846620012,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,1,2,9,Representative,0.24612593403239716,0.005048164616943326,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,1,3,44,Representative,0.30729860907508066,0.007869369594956604,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,1,4,46,Representative,1.0764456799628892,0.09656127515923056,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,2,0,7,Representative,0.22665539620888137,0.004281055719217082,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,2,1,8,Representative,0.06267120246417424,0.00032730663485879333,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,2,2,9,Representative,0.10576700475497644,0.0009322216079032674,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,2,3,44,Representative,0.23036532513523109,0.004422348585388394,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,2,4,46,Representative,1.0984165843895952,0.10054324940517538,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,3,0,7,Representative,0.013946507939577784,1.6208756975725515e-05,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,3,1,8,Representative,0.4348676692535331,0.01575915748016669,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,3,2,9,Representative,0.2260330848090215,0.004257579619023526,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,3,3,44,Representative,0.29809125532077246,0.007404866374892831,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,3,4,46,Representative,0.9788054667750977,0.07983834514906807,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,4,0,7,Representative,0.33632299113053815,0.009426096196916003,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,4,1,8,Representative,0.3945256805291223,0.012970876049747254,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,4,2,9,Representative,0.0174295355215926,2.531572570820485e-05,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,4,3,44,Representative,0.05880918148531886,0.0002882099855810975,10,1
Aircraft,Human-powered aircraft,NSGA-Reduced,4,4,46,Representative,0.9924017561544023,0.08207177046819514,10,1
Aircraft,Human-powered aircraft,MOBO-Reduced,0,0,7,Representative,0.5884572515383253,0.02885682807400332,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,0,1,8,Representative,0.2930693566235794,0.0071574706493132325,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,0,2,9,Representative,0.5048319286681765,0.02123793968356924,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,0,3,44,Representative,0.5441434475225598,0.024674340956811404,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,0,4,46,Representative,0.19514640276551729,0.003173509876026791,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,1,0,7,Representative,0.5310424627335278,0.023500508102174193,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,1,1,8,Representative,0.23879105465642114,0.004751763981993826,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,1,2,9,Representative,0.3290587896662082,0.009023307254715823,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,1,3,44,Representative,0.4654794256362171,0.018055924640885214,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,1,4,46,Representative,0.19084882421994134,0.003035272808844506,51,5
Aircraft,Human-powered aircraft,MOBO-Reduced,2,0,7,Representative,0.489073033638527,0.019932702686032647,54,5
Aircraft,Human-powered aircraft,MOBO-Reduced,2,1,8,Representative,0.3614529628375287,0.01088735369533566,54,5
Aircraft,Human-powered aircraft,MOBO-Reduced,2,2,9,Representative,0.41783891601915346,0.014549113311671764,54,5
Aircraft,Human-powered aircraft,MOBO-Reduced,2,3,44,Representative,0.46695284384373964,0.01817041319781299,54,5
Aircraft,Human-powered aircraft,MOBO-Reduced,2,4,46,Representative,0.19231601325221617,0.0030821207461022154,54,5
Aircraft,Human-powered aircraft,MOBO-Reduced,3,0,7,Representative,0.6085864523736024,0.030864789167723925,50,5
Aircraft,Human-powered aircraft,MOBO-Reduced,3,1,8,Representative,0.36018565916456435,0.010811142422317645,50,5
Aircraft,Human-powered aircraft,MOBO-Reduced,3,2,9,Representative,0.4170825321213148,0.014496486550060634,50,5
Aircraft,Human-powered aircraft,MOBO-Reduced,3,3,44,Representative,0.2777005750825263,0.006426467450097153,50,5
Aircraft,Human-powered aircraft,MOBO-Reduced,3,4,46,Representative,0.19491986113030998,0.003166146021921611,50,5
Aircraft,Human-powered aircraft,MOBO-Reduced,4,0,7,Representative,0.6119268610234668,0.031204540270169438,59,5
Aircraft,Human-powered aircraft,MOBO-Reduced,4,1,8,Representative,0.37467296996896027,0.011698319535446783,59,5
Aircraft,Human-powered aircraft,MOBO-Reduced,4,2,9,Representative,0.412223708018926,0.014160698787739396,59,5
Aircraft,Human-powered aircraft,MOBO-Reduced,4,3,44,Representative,0.4366633567897449,0.01588957393024067,59,5
Aircraft,Human-powered aircraft,MOBO-Reduced,4,4,46,Representative,0.19370238127014536,0.00312671770914373,59,5
Aircraft,Human-powered aircraft,XLO-Reduced,0,0,7,Representative,0.5331393011453858,0.023686459535482526,49,5
Aircraft,Human-powered aircraft,XLO-Reduced,0,1,8,Representative,0.4248092608543143,0.015038575675632406,49,5
Aircraft,Human-powered aircraft,XLO-Reduced,0,2,9,Representative,0.43688519248998614,0.01590572261808435,49,5
Aircraft,Human-powered aircraft,XLO-Reduced,0,3,44,Representative,0.8603608971311006,0.06168507277601936,49,5
Aircraft,Human-powered aircraft,XLO-Reduced,0,4,46,Representative,0.20558870101400537,0.0035222261653855076,49,5
Aircraft,Human-powered aircraft,XLO-Reduced,1,0,7,Representative,0.5648920022526237,0.026591914517414855,34,5
Aircraft,Human-powered aircraft,XLO-Reduced,1,1,8,Representative,0.4392324134995995,0.016077092755723596,34,5
Aircraft,Human-powered aircraft,XLO-Reduced,1,2,9,Representative,0.397530684553965,0.013169220430162004,34,5
Aircraft,Human-powered aircraft,XLO-Reduced,1,3,44,Representative,0.6803676983494696,0.03857501707977958,34,5
Aircraft,Human-powered aircraft,XLO-Reduced,1,4,46,Representative,0.1838068747863018,0.0028154139348922696,34,5
Aircraft,Human-powered aircraft,XLO-Reduced,2,0,7,Representative,0.7036118353170173,0.04125580123318179,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,2,1,8,Representative,0.5008727521142852,0.020906126150878175,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,2,2,9,Representative,0.3938108430774474,0.012923915010447493,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,2,3,44,Representative,0.42205403062770264,0.014844133730757478,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,2,4,46,Representative,0.2192072063064106,0.0040043166080551045,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,3,0,7,Representative,0.5617406346259546,0.026296045049164184,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,3,1,8,Representative,0.5410879278482963,0.024398012138596926,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,3,2,9,Representative,0.5588789633167841,0.026028807969836948,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,3,3,44,Representative,0.6916151511767722,0.03986095977810579,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,3,4,46,Representative,0.1615651904982506,0.002175275898394667,44,5
Aircraft,Human-powered aircraft,XLO-Reduced,4,0,7,Representative,0.512187012132248,0.0218612946164133,30,5
Aircraft,Human-powered aircraft,XLO-Reduced,4,1,8,Representative,0.4796588091214897,0.01917271443065381,30,5
Aircraft,Human-powered aircraft,XLO-Reduced,4,2,9,Representative,0.4211582053209737,0.014781186159098621,30,5
Aircraft,Human-powered aircraft,XLO-Reduced,4,3,44,Representative,0.37844956921681727,0.011935339703366216,30,5
Aircraft,Human-powered aircraft,XLO-Reduced,4,4,46,Representative,0.18838375514073485,0.0029573699334103616,30,5
Songshanhu,Urban arterial corridor,NSGA-Full,0,0,0,Representative,1.0079544226073156,0.08466434317113726,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,1,1,Representative,0.3361467894223775,0.009416222003247685,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,2,2,Representative,0.7738693664375618,0.04990614969253944,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,3,3,Representative,0.5517824909468872,0.025371993109629308,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,4,4,Representative,0.45178574852189196,0.01700919688062385,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,5,5,Redundant,0.9590678153535837,0.0766509228705913,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,6,6,Representative,0.5771770322692263,0.027761110548259294,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,7,7,Representative,0.8165341711626822,0.0555606710563607,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,8,8,Redundant,0.9584332677885868,0.07654952740032575,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,9,9,Redundant,0.9342622738401265,0.07273716636007696,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,10,10,Redundant,0.9644971585878197,0.0775212307436648,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,11,11,Redundant,0.8543718905852483,0.060829277285184294,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,12,12,Redundant,0.8463167305047957,0.05968766736102725,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,13,13,Redundant,0.9446119305221071,0.07435764160705852,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,14,14,Redundant,0.9293696430585033,0.0719773277865575,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,15,15,Redundant,0.8278544088246013,0.05711191018419416,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,16,16,Redundant,0.8689323930421279,0.06292029197315992,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,17,17,Redundant,1.0200816432908557,0.08671387991491437,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,18,18,Redundant,1.1130551711862682,0.10324098450870772,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,19,19,Redundant,0.8132363847329254,0.05511278478778989,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,20,20,Redundant,0.7415786064998309,0.04582823580151925,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,21,21,Representative,0.7243050793955738,0.043718154003185704,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,22,22,Redundant,1.0974725133701686,0.10037049313358626,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,23,23,Redundant,0.9524759218498744,0.07560086514198067,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,24,24,Redundant,0.9889318586809484,0.08149885175951294,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,25,25,Representative,0.8873540398178874,0.06561643266509375,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,26,26,Redundant,0.6822099325313595,0.03878419933703685,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,27,27,Redundant,0.7590248719024947,0.04800989634721654,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,28,28,Redundant,0.9673588231437894,0.07798192439284478,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,29,29,Redundant,0.8270041086855492,0.05699464964856497,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,30,30,Redundant,0.7783601731520723,0.050487046595777,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,31,31,Redundant,1.0340636403242465,0.08910730102005271,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,32,32,Redundant,1.041311270170391,0.09036076344865611,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,33,33,Redundant,0.8478561675619929,0.05990500673940918,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,34,34,Redundant,0.7625844058564596,0.04846124800462079,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,35,35,Redundant,0.8115214529203216,0.05488058904582582,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,36,36,Redundant,0.6852852158555912,0.03913465225585369,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,37,37,Redundant,1.0480026772369686,0.09152580095798782,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,38,38,Redundant,0.8834481619184792,0.06504005456642828,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,39,39,Redundant,0.8564941042070682,0.06113184587845568,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,40,40,Redundant,0.7792380035382928,0.0506009888465287,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,41,41,Redundant,0.5990582340301339,0.029905897313275226,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,42,42,Redundant,0.9314684296482182,0.07230278628594314,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,43,43,Redundant,1.1477138170293235,0.10977058381666828,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,44,44,Redundant,0.8137026631241666,0.05517600199794675,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,45,45,Redundant,0.889003860949875,0.06586065539864873,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,46,46,Redundant,1.0051031837915463,0.08418603417232526,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,47,47,Redundant,0.8308124016962984,0.05752077056769764,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,48,48,Redundant,0.8446343977679935,0.059450605491075094,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,49,49,Redundant,1.0237825079865224,0.08734421863826447,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,50,50,Redundant,0.6490710717189924,0.03510777134520345,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,51,51,Redundant,0.9042871040568675,0.06814459721362966,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,52,52,Redundant,0.9015177410344145,0.06772785311664947,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,53,53,Redundant,0.8213777225450449,0.05622178025777373,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,54,54,Redundant,1.0962586828618077,0.10014859164582546,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,55,55,Redundant,0.9122622255061498,0.06935186400711944,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,56,56,Redundant,0.9672428826515267,0.07796323283666957,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,57,57,Redundant,0.6674379606325355,0.037122785941109834,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,58,58,Redundant,0.8809314445200381,0.06467001749534675,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,0,59,59,Redundant,1.108223731700258,0.10234665329197043,17,2
Songshanhu,Urban arterial corridor,NSGA-Full,1,0,0,Representative,0.8391509770066589,0.05868119685093585,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,1,1,Representative,0.5720307746125928,0.027268267258656904,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,2,2,Representative,0.9696521949411258,0.0783521149295119,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,3,3,Representative,0.18499793789762406,0.0028520197521977636,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,4,4,Representative,0.6452560770700517,0.034696283749652716,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,5,5,Redundant,0.6729682360518137,0.03774052056122413,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,6,6,Representative,0.38572144992537927,0.012398419744378072,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,7,7,Representative,1.0235469497341307,0.08730402985917025,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,8,8,Redundant,0.9175727305053246,0.07016164298058308,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,9,9,Redundant,1.1250757654429975,0.10548295649892887,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,10,10,Redundant,0.4646720208142971,0.017993340577303545,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,11,11,Redundant,0.9607576080425281,0.07692126511763332,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,12,12,Redundant,1.2476645990820185,0.12972224598354118,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,13,13,Redundant,0.9680609237697929,0.07809516267750206,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,14,14,Redundant,0.9323491151720512,0.07243957271350891,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,15,15,Redundant,0.8783240508275382,0.06428776152184132,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,16,16,Redundant,0.7174744980014701,0.04289747127353846,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,17,17,Redundant,0.8308278869381337,0.057522914809507025,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,18,18,Redundant,1.0540357723155707,0.0925826174434068,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,19,19,Redundant,0.5530518008969547,0.025488857872947076,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,20,20,Redundant,1.060008390226546,0.09363481561255614,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,21,21,Representative,1.0424635305034609,0.09056085103581167,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,22,22,Redundant,0.970746367574427,0.07852904251324538,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,23,23,Redundant,0.9270923444494797,0.0716250179280694,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,24,24,Redundant,0.6841093509875482,0.039000467009050375,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,25,25,Representative,0.7600012481761678,0.04813349143577775,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,26,26,Redundant,0.7231377639636224,0.0435773521391923,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,27,27,Redundant,0.688946982227042,0.039553995359979006,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,28,28,Redundant,0.7447462187576325,0.04622057752948261,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,29,29,Redundant,0.8964580514094664,0.0669697531614048,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,30,30,Redundant,0.9510879540873933,0.07538069136751196,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,31,31,Redundant,0.8378278622989849,0.058496293903707225,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,32,32,Redundant,0.999532403009226,0.08325541872211648,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,33,33,Redundant,0.5997017938608848,0.029970186796663606,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,34,34,Redundant,0.8922707795240918,0.06634559533271088,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,35,35,Redundant,0.7809515041440956,0.05082377098541046,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,36,36,Redundant,0.9180182857456498,0.07022979774694847,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,37,37,Redundant,0.8165836129939068,0.055567399750848546,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,38,38,Redundant,0.7128434212538209,0.04234547860207103,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,39,39,Redundant,1.0225657992238106,0.08713673447851922,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,40,40,Redundant,1.064119918549691,0.0943626000878501,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,41,41,Redundant,0.6424414895818918,0.03439425562801667,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,42,42,Redundant,0.9251925288118665,0.07133176794744137,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,43,43,Redundant,0.9999489970447487,0.08332483305756656,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,44,44,Redundant,0.9986368558437756,0.08310629748746182,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,45,45,Redundant,1.224174967561815,0.12488369593374758,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,46,46,Redundant,0.9622802923826967,0.07716528009234402,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,47,47,Redundant,0.97200409778416,0.07873266384243323,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,48,48,Redundant,1.2237070611277123,0.12478824762115187,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,49,49,Redundant,1.0308476011306014,0.08855389806305962,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,50,50,Redundant,0.9255483366748987,0.07138664362680597,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,51,51,Redundant,0.8657059692853116,0.06245390210468508,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,52,52,Redundant,1.1026877241566206,0.10132668475047564,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,53,53,Redundant,0.9970359634751034,0.08284005937189397,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,54,54,Redundant,0.8400509316675258,0.058807130649623174,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,55,55,Redundant,1.0891486377493405,0.09885372959260369,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,56,56,Redundant,1.0448861807173782,0.09098226088784578,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,57,57,Redundant,0.7758021635814272,0.050155749751468616,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,58,58,Redundant,0.7287510414085202,0.044256506696166896,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,1,59,59,Redundant,0.7913123379301075,0.05218126801336772,12,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,0,0,Representative,0.8086247377041246,0.05448949720225536,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,1,1,Representative,0.4852376133222794,0.01962129511522516,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,2,2,Representative,0.8439078202458085,0.05934836742266932,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,3,3,Representative,0.6982615094949646,0.04063076130351555,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,4,4,Representative,0.557452078055892,0.0258960682774027,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,5,5,Redundant,0.892668017662494,0.06640468247979057,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,6,6,Representative,0.5656575395750338,0.02666403767317341,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,7,7,Representative,0.7959773849304745,0.05279833311006307,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,8,8,Redundant,0.964671851191355,0.07754931504007966,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,9,9,Redundant,1.1793295347005137,0.11590151261807755,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,10,10,Redundant,0.769455407098047,0.04933846862603511,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,11,11,Redundant,0.8398556485045058,0.05877979252707699,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,12,12,Redundant,1.0278297977829163,0.0880361744342059,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,13,13,Redundant,1.1037902664162775,0.1015294126862764,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,14,14,Redundant,1.0373877984747935,0.08968112036869823,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,15,15,Redundant,1.143831464419912,0.10902920158308337,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,16,16,Redundant,0.48784282379344096,0.01983255172722986,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,17,17,Redundant,0.6775524364627453,0.038256442013050215,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,18,18,Redundant,0.8551895804705025,0.06094576821210951,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,19,19,Redundant,0.8866523732966479,0.06551270258938152,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,20,20,Redundant,1.0061907651885729,0.0843683213292305,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,21,21,Representative,0.8556956219506187,0.06101791645212134,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,22,22,Redundant,0.9298725836911796,0.07205525182504248,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,23,23,Redundant,1.003763633355274,0.0839617859705484,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,24,24,Redundant,1.1670641111478073,0.11350321996076843,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,25,25,Representative,0.42442175851154235,0.015011152424835831,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,26,26,Redundant,0.7685479821624455,0.049222166740497224,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,27,27,Redundant,0.7722491176219134,0.04969739163898532,13,1
Songshanhu,Urban arterial corridor,NSGA-Full,2,28,28,Redundant,0.604532770600714,0.030454989227514623,13,1
